TimeStep,c_t,c_wcaPair,c_patchPair,c_swapPair,c_ep,c_ek,v_eT,v_ec,v_eC,c_p,v_eB,v_eA,v_eM,id
5.08e7,0.0499865,92.9523,-5717.22,0.0,-5053.43,1162.11,-0.251053,11337.7,11337.5,0.000210512,0.0194552,0.0173731,0.0368283,0.050.050.055000.01.00.001
5.09e7,0.0500086,92.4929,-5717.05,0.0,-5053.45,1162.63,-0.251021,11358.7,11358.4,5.21826e-5,0.0194832,0.0173629,0.0368461,0.050.050.055000.01.00.001
5.1e7,0.0499997,92.6644,-5717.45,0.0,-5053.97,1162.42,-0.251068,11382.4,11382.2,1.68939e-5,0.0194672,0.0173595,0.0368267,0.050.050.055000.01.00.001
5.11e7,0.0500711,91.8788,-5716.71,0.0,-5052.87,1164.08,-0.25089,11400.5,11400.2,-0.00018166,0.0195134,0.0173872,0.0369006,0.050.050.055000.01.00.001
5.12e7,0.0500544,92.5679,-5715.85,0.0,-5051.94,1163.69,-0.250855,11424.1,11423.8,1.28683e-5,0.0194918,0.0173692,0.036861,0.050.050.055000.01.00.001
5.13e7,0.0500229,91.8385,-5714.26,0.0,-5051.34,1162.96,-0.250864,11445.7,11445.4,-0.000186659,0.0194664,0.017377,0.0368434,0.050.050.055000.01.00.001
5.14e7,0.0500146,91.7712,-5713.97,0.0,-5051.24,1162.76,-0.25087,11467.2,11466.9,-0.000258791,0.0194588,0.0173772,0.036836,0.050.050.055000.01.00.001
5.15e7,0.0500364,92.2558,-5714.95,0.0,-5051.03,1163.27,-0.250823,11488.6,11488.4,-0.000117697,0.0194809,0.0174008,0.0368817,0.050.050.055000.01.00.001
5.16e7,0.0500461,91.834,-5715.96,0.0,-5052.59,1163.5,-0.250909,11512.9,11512.7,-0.000250824,0.0194806,0.0173926,0.0368732,0.050.050.055000.01.00.001
5.17e7,0.0499513,91.2671,-5716.18,0.0,-5054.76,1161.29,-0.251191,11538.9,11538.7,-0.00040303,0.0194495,0.0173346,0.0367841,0.050.050.055000.01.00.001
5.18e7,0.0500089,91.6864,-5717.06,0.0,-5054.4,1162.63,-0.251082,11555.6,11555.4,-0.000307247,0.0194505,0.0173864,0.0368369,0.050.050.055000.01.00.001
5.19e7,0.0500103,91.4687,-5718.04,0.0,-5055.02,1162.66,-0.25112,11574.7,11574.5,-0.000328243,0.0194819,0.0173922,0.0368741,0.050.050.055000.01.00.001
5.2e7,0.0499805,92.2739,-5717.44,0.0,-5054.56,1161.97,-0.251135,11597.9,11597.7,-2.44775e-6,0.0194528,0.0173609,0.0368137,0.050.050.055000.01.00.001
5.21e7,0.0499686,91.3655,-5716.58,0.0,-5055.09,1161.69,-0.251187,11620.7,11620.5,-0.000352776,0.0194326,0.0173496,0.0367822,0.050.050.055000.01.00.001
5.22e7,0.0500603,91.5017,-5714.15,0.0,-5051.04,1163.83,-0.250788,11635.9,11635.7,-0.000411826,0.0194844,0.017394,0.0368784,0.050.050.055000.01.00.001
5.23e7,0.0500415,92.3197,-5710.6,0.0,-5047.49,1163.39,-0.250587,11655.3,11655.1,5.10634e-5,0.0194642,0.0173614,0.0368256,0.050.050.055000.01.00.001
5.24e7,0.0499666,91.9906,-5714.28,0.0,-5051.36,1161.65,-0.250949,11679.1,11678.8,-8.33733e-5,0.0194682,0.017366,0.0368342,0.050.050.055000.01.00.001
5.25e7,0.0499551,91.7165,-5714.83,0.0,-5053.11,1161.38,-0.25108,11700.2,11700.0,-0.000106616,0.0194285,0.0173458,0.0367743,0.050.050.055000.01.00.001
5.26e7,0.0500022,92.1288,-5714.15,0.0,-5051.53,1162.48,-0.250906,11717.4,11717.2,-9.50058e-5,0.0194712,0.0173352,0.0368063,0.050.050.055000.01.00.001
5.27e7,0.0499907,91.4743,-5713.95,0.0,-5051.74,1162.21,-0.250938,11738.5,11738.3,-0.000313418,0.0194782,0.0173436,0.0368218,0.050.050.055000.01.00.001
5.28e7,0.0499993,91.9212,-5714.08,0.0,-5051.1,1162.41,-0.250883,11760.4,11760.1,-0.00012603,0.0194762,0.0173661,0.0368423,0.050.050.055000.01.00.001
5.29e7,0.0500316,91.8967,-5712.27,0.0,-5049.78,1163.16,-0.250749,11780.7,11780.5,-0.000129658,0.0194804,0.0173323,0.0368127,0.050.050.055000.01.00.001
5.3e7,0.0499631,91.4714,-5712.21,0.0,-5051.14,1161.57,-0.25094,11804.3,11804.0,-0.000279334,0.0194332,0.0173153,0.0367485,0.050.050.055000.01.00.001
5.31e7,0.0499655,91.4166,-5714.15,0.0,-5052.66,1161.62,-0.251035,11826.3,11826.1,-0.000365546,0.0194387,0.01734,0.0367787,0.050.050.055000.01.00.001
5.32e7,0.0499816,91.9028,-5711.64,0.0,-5049.43,1162.0,-0.250802,11846.4,11846.1,-9.51037e-5,0.0194408,0.0173532,0.036794,0.050.050.055000.01.00.001
5.33e7,0.049949,91.1301,-5708.78,0.0,-5047.53,1161.24,-0.250729,11870.6,11870.3,-0.000219719,0.0194287,0.0173531,0.0367818,0.050.050.055000.01.00.001
5.34e7,0.0499738,91.6054,-5708.57,0.0,-5047.04,1161.82,-0.250659,11891.6,11891.3,-0.000146205,0.0194327,0.0173369,0.0367697,0.050.050.055000.01.00.001
5.35e7,0.0500245,91.804,-5708.01,0.0,-5044.77,1162.99,-0.250437,11908.1,11907.8,-8.6605e-5,0.0194571,0.0174101,0.0368672,0.050.050.055000.01.00.001
5.36e7,0.0500022,92.3223,-5706.42,0.0,-5042.86,1162.47,-0.250348,11929.8,11929.5,8.96076e-5,0.0194389,0.0174151,0.036854,0.050.050.055000.01.00.001
5.37e7,0.0500322,91.8273,-5706.32,0.0,-5043.33,1163.17,-0.250333,11951.5,11951.3,-6.97488e-5,0.0194667,0.0173826,0.0368493,0.050.050.055000.01.00.001
5.38e7,0.0499623,91.8117,-5708.61,0.0,-5046.71,1161.55,-0.250656,11975.3,11975.1,2.68162e-5,0.0194151,0.0173644,0.0367795,0.050.050.055000.01.00.001
5.39e7,0.0500421,92.5335,-5710.37,0.0,-5047.16,1163.4,-0.250565,11992.7,11992.4,0.000117984,0.0194483,0.0173694,0.0368177,0.050.050.055000.01.00.001
5.4e7,0.0499922,91.9242,-5710.57,0.0,-5047.59,1162.24,-0.250668,12014.1,12013.8,-7.09559e-5,0.0194429,0.0173997,0.0368426,0.050.050.055000.01.00.001
5.41e7,0.0499987,92.2874,-5710.39,0.0,-5047.44,1162.39,-0.250648,12035.6,12035.3,9.65841e-5,0.019435,0.0173821,0.0368171,0.050.050.055000.01.00.001
5.42e7,0.0499716,91.8818,-5712.3,0.0,-5050.3,1161.76,-0.250873,12060.2,12060.0,-0.000152797,0.019455,0.017327,0.0367821,0.050.050.055000.01.00.001
5.43e7,0.050053,92.5554,-5712.26,0.0,-5048.64,1163.66,-0.250644,12078.6,12078.4,0.000163603,0.0194622,0.0173807,0.036843,0.050.050.055000.01.00.001
5.44e7,0.0499433,92.5778,-5712.44,0.0,-5049.34,1161.11,-0.250854,12101.2,12101.0,0.000142934,0.0194371,0.0173709,0.036808,0.050.050.055000.01.00.001
5.45e7,0.0500595,91.9613,-5713.77,0.0,-5050.27,1163.81,-0.25074,12119.4,12119.1,-0.000153005,0.0194983,0.0173748,0.0368731,0.050.050.055000.01.00.001
5.46e7,0.0500077,91.8241,-5716.02,0.0,-5053.02,1162.6,-0.250994,12144.1,12143.9,-0.000160332,0.019466,0.0173845,0.0368505,0.050.050.055000.01.00.001
5.47e7,0.0500089,92.3807,-5716.19,0.0,-5052.82,1162.63,-0.25098,12165.0,12164.8,6.36939e-5,0.0194417,0.0173964,0.0368382,0.050.050.055000.01.00.001
5.48e7,0.0500046,91.5552,-5716.25,0.0,-5054.16,1162.53,-0.251073,12187.1,12186.8,-0.000312746,0.019457,0.0173515,0.0368085,0.050.050.055000.01.00.001
5.49e7,0.0500502,92.0629,-5716.16,0.0,-5052.94,1163.59,-0.250926,12207.4,12207.1,-0.000164549,0.019476,0.0173729,0.0368488,0.050.050.055000.01.00.001
5.5e7,0.0499644,92.6472,-5717.42,0.0,-5054.18,1161.6,-0.251134,12230.9,12230.6,2.13192e-5,0.019433,0.0173792,0.0368122,0.050.050.055000.01.00.001
5.51e7,0.0500388,92.3191,-5718.94,0.0,-5054.98,1163.33,-0.251074,12250.3,12250.1,7.53206e-6,0.0194796,0.0174004,0.03688,0.050.050.055000.01.00.001
5.52e7,0.0500009,92.175,-5720.1,0.0,-5057.05,1162.45,-0.251265,12274.4,12274.1,4.52594e-5,0.0194428,0.0173872,0.03683,0.050.050.055000.01.00.001
5.53e7,0.0499989,91.6369,-5721.78,0.0,-5058.87,1162.4,-0.251385,12296.7,12296.4,-0.000120882,0.0194723,0.0173837,0.036856,0.050.050.055000.01.00.001
5.54e7,0.0500349,92.2173,-5721.56,0.0,-5057.87,1163.24,-0.251267,12316.5,12316.3,-0.000173595,0.0194954,0.0173736,0.0368691,0.050.050.055000.01.00.001
5.55e7,0.0499356,91.8241,-5720.24,0.0,-5058.45,1160.93,-0.251453,12341.5,12341.3,-0.000231013,0.0194365,0.0173357,0.0367722,0.050.050.055000.01.00.001
5.56e7,0.0499982,92.4372,-5720.05,0.0,-5056.35,1162.38,-0.251224,12361.0,12360.7,-6.52381e-5,0.0194614,0.017394,0.0368554,0.050.050.055000.01.00.001
5.57e7,0.0500292,92.3471,-5719.85,0.0,-5055.4,1163.1,-0.251116,12379.9,12379.6,-0.000218482,0.019495,0.0174148,0.0369098,0.050.050.055000.01.00.001
5.58e7,0.0500094,92.6859,-5718.85,0.0,-5055.61,1162.64,-0.251159,12402.2,12402.0,8.79201e-5,0.019457,0.0173534,0.0368104,0.050.050.055000.01.00.001
5.59e7,0.0500474,92.4175,-5717.82,0.0,-5053.73,1163.53,-0.250981,12420.8,12420.6,-4.60161e-5,0.0195019,0.0173803,0.0368822,0.050.050.055000.01.00.001
5.6e7,0.0500301,91.7807,-5717.88,0.0,-5054.27,1163.12,-0.251042,12441.9,12441.6,-0.000235293,0.0194781,0.0174143,0.0368924,0.050.050.055000.01.00.001
5.61e7,0.0500427,91.9835,-5717.81,0.0,-5054.23,1163.42,-0.25102,12460.5,12460.3,-0.000118943,0.0194814,0.0173961,0.0368775,0.050.050.055000.01.00.001
5.62e7,0.0499208,91.4598,-5717.69,0.0,-5056.17,1160.58,-0.251328,12487.5,12487.2,-0.000249434,0.0194162,0.0173614,0.0367776,0.050.050.055000.01.00.001
5.63e7,0.0500161,91.6427,-5715.96,0.0,-5053.51,1162.8,-0.251014,12504.7,12504.5,-0.000172799,0.0194674,0.0173589,0.0368263,0.050.050.055000.01.00.001
5.64e7,0.05,92.1337,-5715.59,0.0,-5052.12,1162.43,-0.250948,12524.9,12524.7,-0.000105607,0.0194528,0.0174078,0.0368606,0.050.050.055000.01.00.001
5.65e7,0.0499992,91.6161,-5714.5,0.0,-5052.26,1162.41,-0.250958,12545.3,12545.1,-0.000151483,0.0194353,0.0173794,0.0368147,0.050.050.055000.01.00.001
5.66e7,0.0500319,91.9806,-5714.2,0.0,-5050.82,1163.17,-0.250817,12563.3,12563.0,-7.30139e-5,0.0194983,0.017366,0.0368644,0.050.050.055000.01.00.001
5.67e7,0.0500731,92.1617,-5717.17,0.0,-5053.16,1164.12,-0.250905,12583.7,12583.4,-8.38804e-5,0.0194915,0.0174023,0.0368937,0.050.050.055000.01.00.001
5.68e7,0.0500045,91.5287,-5720.08,0.0,-5057.09,1162.53,-0.251262,12609.9,12609.7,-0.000240703,0.0194738,0.0173942,0.036868,0.050.050.055000.01.00.001
5.69e7,0.050015,91.9079,-5720.12,0.0,-5056.9,1162.77,-0.251234,12630.8,12630.6,-0.000229119,0.0194772,0.0173814,0.0368586,0.050.050.055000.01.00.001
5.7e7,0.0500072,92.0697,-5719.98,0.0,-5057.24,1162.59,-0.251268,12650.8,12650.5,-0.000162378,0.0194569,0.0173605,0.0368174,0.050.050.055000.01.00.001
5.71e7,0.0499915,91.7703,-5718.96,0.0,-5056.28,1162.23,-0.25123,12672.9,12672.7,8.20038e-6,0.0194556,0.0173773,0.0368329,0.050.050.055000.01.00.001
5.72e7,0.0499907,92.1852,-5719.94,0.0,-5057.42,1162.21,-0.251304,12694.2,12694.0,-1.22656e-5,0.0194602,0.0173359,0.0367961,0.050.050.055000.01.00.001
5.73e7,0.0500219,92.3967,-5719.92,0.0,-5056.84,1162.93,-0.25122,12714.5,12714.2,-0.00014534,0.0194629,0.0173554,0.0368184,0.050.050.055000.01.00.001
5.74e7,0.0500283,92.7814,-5719.57,0.0,-5055.35,1163.08,-0.251114,12736.4,12736.1,-5.59143e-5,0.0195031,0.017364,0.0368671,0.050.050.055000.01.00.001
5.75e7,0.0500128,92.7611,-5721.16,0.0,-5056.84,1162.72,-0.251233,12760.8,12760.6,-8.79069e-5,0.0195076,0.0173674,0.0368751,0.050.050.055000.01.00.001
5.76e7,0.0500471,92.4588,-5721.87,0.0,-5057.95,1163.52,-0.251254,12782.7,12782.4,-3.05665e-5,0.0194764,0.0173919,0.0368683,0.050.050.055000.01.00.001
5.77e7,0.0500139,91.8758,-5721.86,0.0,-5058.17,1162.75,-0.251317,12805.3,12805.1,-0.000406377,0.0194888,0.017403,0.0368918,0.050.050.055000.01.00.001
5.78e7,0.0499497,92.2741,-5722.87,0.0,-5059.9,1161.26,-0.251526,12830.8,12830.6,-0.000147997,0.0194562,0.0173628,0.036819,0.050.050.055000.01.00.001
5.79e7,0.0500413,92.2507,-5725.43,0.0,-5061.4,1163.38,-0.251485,12850.3,12850.0,-0.000192103,0.0195079,0.0173811,0.0368889,0.050.050.055000.01.00.001
5.8e7,0.0499975,92.267,-5725.99,0.0,-5062.13,1162.37,-0.251598,12876.0,12875.8,-0.000177947,0.0194705,0.0174061,0.0368766,0.050.050.055000.01.00.001
5.81e7,0.050038,91.832,-5724.2,0.0,-5060.85,1163.31,-0.251454,12897.2,12896.9,-0.000280272,0.0194813,0.0173904,0.0368717,0.050.050.055000.01.00.001
5.82e7,0.0499985,91.4761,-5724.11,0.0,-5061.94,1162.39,-0.251584,12920.0,12919.8,-0.000374155,0.0194826,0.0173363,0.0368189,0.050.050.055000.01.00.001
5.83e7,0.0500582,92.1723,-5724.45,0.0,-5060.02,1163.78,-0.251371,12937.5,12937.3,-0.000260455,0.0194994,0.0174204,0.0369198,0.050.050.055000.01.00.001
5.84e7,0.0499594,92.1811,-5726.2,0.0,-5063.29,1161.48,-0.25173,12962.7,12962.5,-0.000255912,0.0194765,0.017345,0.0368215,0.050.050.055000.01.00.001
5.85e7,0.0499716,92.0061,-5722.8,0.0,-5060.41,1161.77,-0.251526,12979.6,12979.4,-0.000240582,0.0194472,0.0173518,0.0367991,0.050.050.055000.01.00.001
5.86e7,0.0500716,91.8869,-5721.05,0.0,-5057.42,1164.09,-0.251183,12995.3,12995.0,-0.000229597,0.0194822,0.0174045,0.0368867,0.050.050.055000.01.00.001
5.87e7,0.0500169,92.232,-5719.33,0.0,-5056.05,1162.82,-0.251176,13015.8,13015.5,-1.32558e-5,0.0194833,0.0173582,0.0368414,0.050.050.055000.01.00.001
5.88e7,0.0499606,92.036,-5718.88,0.0,-5056.62,1161.51,-0.251297,13037.0,13036.8,-0.000104076,0.0194594,0.0173289,0.0367884,0.050.050.055000.01.00.001
5.89e7,0.0499824,91.6595,-5719.22,0.0,-5056.52,1162.02,-0.251258,13057.1,13056.8,-0.000347315,0.0194657,0.0173753,0.0368411,0.050.050.055000.01.00.001
5.9e7,0.0499417,92.2931,-5718.72,0.0,-5056.32,1161.07,-0.251307,13079.1,13078.9,-8.52503e-5,0.0194364,0.0173444,0.0367808,0.050.050.055000.01.00.001
5.91e7,0.0500184,92.3257,-5717.19,0.0,-5053.77,1162.85,-0.251027,13096.7,13096.4,-5.28783e-5,0.0194848,0.0173598,0.0368446,0.050.050.055000.01.00.001
5.92e7,0.0500718,91.3955,-5717.06,0.0,-5053.68,1164.09,-0.250941,13116.5,13116.2,-0.000285822,0.0194763,0.0174263,0.0369026,0.050.050.055000.01.00.001
5.93e7,0.0500685,91.8038,-5716.51,0.0,-5052.95,1164.02,-0.250899,13137.5,13137.2,-0.000258561,0.0195049,0.017383,0.0368879,0.050.050.055000.01.00.001
5.94e7,0.0499598,91.6195,-5717.22,0.0,-5055.32,1161.49,-0.251215,13165.2,13165.0,-0.000159204,0.019443,0.0173493,0.0367923,0.050.050.055000.01.00.001
5.95e7,0.0500011,91.2783,-5717.25,0.0,-5055.28,1162.45,-0.25115,13185.8,13185.6,-0.00039777,0.0194619,0.017357,0.0368189,0.050.050.055000.01.00.001
5.96e7,0.0499444,92.3409,-5717.47,0.0,-5055.12,1161.13,-0.251225,13208.3,13208.0,0.000144241,0.0194294,0.0173455,0.0367749,0.050.050.055000.01.00.001
5.97e7,0.0500035,92.2456,-5718.91,0.0,-5055.79,1162.51,-0.251179,13227.2,13227.0,-0.000120789,0.0194561,0.0173746,0.0368307,0.050.050.055000.01.00.001
5.98e7,0.0499949,92.1718,-5721.01,0.0,-5057.83,1162.31,-0.251324,13250.2,13249.9,-6.73939e-5,0.0194434,0.0173958,0.0368392,0.050.050.055000.01.00.001
5.99e7,0.0500383,91.2011,-5719.08,0.0,-5056.61,1163.32,-0.25118,13268.2,13268.0,-0.00046285,0.0194961,0.0173598,0.036856,0.050.050.055000.01.00.001
6.0e7,0.0499798,91.7892,-5718.85,0.0,-5056.41,1161.96,-0.251255,13290.1,13289.9,-8.60131e-5,0.0194541,0.0173624,0.0368164,0.050.050.055000.01.00.001
6.01e7,0.0500081,92.1036,-5718.64,0.0,-5055.38,1162.61,-0.251146,13312.4,13312.2,-4.66688e-5,0.0194541,0.0173948,0.036849,0.050.050.055000.01.00.001
6.02e7,0.050028,92.9117,-5714.8,0.0,-5050.59,1163.08,-0.250807,13330.3,13330.0,0.00018743,0.0194764,0.0173816,0.036858,0.050.050.055000.01.00.001
6.03e7,0.0500103,93.289,-5715.07,0.0,-5051.14,1162.66,-0.250869,13352.9,13352.6,0.000245269,0.0194598,0.0173561,0.0368159,0.050.050.055000.01.00.001
6.04e7,0.0500133,92.2118,-5716.09,0.0,-5052.37,1162.73,-0.250944,13375.0,13374.7,-8.76275e-5,0.0194775,0.0173939,0.0368714,0.050.050.055000.01.00.001
6.05e7,0.0500732,92.5904,-5715.03,0.0,-5050.67,1164.13,-0.250745,13393.7,13393.5,2.87842e-5,0.0195125,0.0173756,0.0368882,0.050.050.055000.01.00.001
6.06e7,0.0499963,92.7933,-5713.75,0.0,-5051.15,1162.34,-0.250891,13417.6,13417.3,0.000176696,0.0194196,0.0173425,0.0367621,0.050.050.055000.01.00.001
6.07e7,0.0500152,91.4146,-5710.15,0.0,-5048.05,1162.78,-0.250663,13436.8,13436.6,-0.000165983,0.0194429,0.0173752,0.0368181,0.050.050.055000.01.00.001
6.08e7,0.0499897,91.5855,-5709.6,0.0,-5047.03,1162.19,-0.250635,13458.3,13458.0,-0.000115162,0.0194372,0.0174009,0.0368381,0.050.050.055000.01.00.001
6.09e7,0.0499428,91.4155,-5709.76,0.0,-5048.6,1161.1,-0.250807,13480.7,13480.4,-0.000119848,0.019409,0.0173487,0.0367577,0.050.050.055000.01.00.001
6.1e7,0.0499969,91.262,-5710.42,0.0,-5048.79,1162.35,-0.250738,13499.8,13499.6,-0.00029366,0.0194391,0.0173592,0.0367983,0.050.050.055000.01.00.001
6.11e7,0.0499577,90.9529,-5710.98,0.0,-5050.5,1161.44,-0.250907,13521.6,13521.3,-0.000352367,0.0194283,0.0173148,0.0367431,0.050.050.055000.01.00.001
6.12e7,0.0499712,92.0687,-5710.59,0.0,-5047.87,1161.76,-0.250717,13538.8,13538.5,-5.07555e-5,0.0194354,0.0173809,0.0368163,0.050.050.055000.01.00.001
6.13e7,0.049979,91.8122,-5710.61,0.0,-5049.12,1161.94,-0.250786,13561.0,13560.7,-0.000166654,0.0194246,0.0173289,0.0367534,0.050.050.055000.01.00.001
6.14e7,0.0500213,91.6781,-5710.39,0.0,-5048.08,1162.92,-0.250656,13578.2,13577.9,-0.000113235,0.0194332,0.0173813,0.0368145,0.050.050.055000.01.00.001
6.15e7,0.0500222,91.6232,-5710.45,0.0,-5047.98,1162.94,-0.250648,13599.2,13599.0,-0.000181028,0.0194483,0.0173799,0.0368282,0.050.050.055000.01.00.001
6.16e7,0.0499737,92.1418,-5712.52,0.0,-5049.9,1161.81,-0.250844,13622.7,13622.5,-5.67018e-5,0.0194259,0.017379,0.0368049,0.050.050.055000.01.00.001
6.17e7,0.0499792,91.4022,-5712.95,0.0,-5050.26,1161.94,-0.250859,13644.4,13644.2,-0.00033962,0.0194503,0.0174071,0.0368574,0.050.050.055000.01.00.001
6.18e7,0.0499527,92.2162,-5714.02,0.0,-5051.95,1161.32,-0.251008,13667.0,13666.8,2.98717e-5,0.0194396,0.0173252,0.0367648,0.050.050.055000.01.00.001
6.19e7,0.0499344,91.7108,-5712.81,0.0,-5052.08,1160.9,-0.251044,13690.8,13690.5,-0.000146597,0.0194046,0.0173064,0.0367109,0.050.050.055000.01.00.001
6.2e7,0.0499875,91.3546,-5712.78,0.0,-5051.01,1162.13,-0.250895,13708.9,13708.6,-9.66566e-5,0.0194298,0.0173713,0.0368011,0.050.050.055000.01.00.001
6.21e7,0.0499832,91.1045,-5711.84,0.0,-5050.31,1162.03,-0.250857,13729.4,13729.1,-0.000268717,0.0194314,0.01737,0.0368014,0.050.050.055000.01.00.001
6.22e7,0.0500459,91.6912,-5710.53,0.0,-5047.52,1163.49,-0.250583,13744.6,13744.4,-0.000132266,0.0194681,0.0173908,0.0368589,0.050.050.055000.01.00.001
6.23e7,0.0500187,91.5864,-5712.59,0.0,-5050.19,1162.86,-0.250795,13766.2,13765.9,-0.000181622,0.0194581,0.0173689,0.036827,0.050.050.055000.01.00.001
6.24e7,0.0499631,91.5058,-5712.56,0.0,-5050.85,1161.57,-0.250921,13788.2,13788.0,-0.000200207,0.0194209,0.0173667,0.0367876,0.050.050.055000.01.00.001
6.25e7,0.049991,92.0856,-5712.51,0.0,-5049.67,1162.22,-0.250803,13805.6,13805.4,0.000103275,0.0194251,0.017398,0.0368231,0.050.050.055000.01.00.001
6.26e7,0.0500324,91.8239,-5712.14,0.0,-5049.25,1163.18,-0.250714,13827.7,13827.5,-0.000161981,0.0194695,0.0173736,0.036843,0.050.050.055000.01.00.001
6.27e7,0.0499247,91.3587,-5713.38,0.0,-5051.95,1160.67,-0.25105,13853.6,13853.4,-0.000298852,0.0194418,0.0173366,0.0367783,0.050.050.055000.01.00.001
6.28e7,0.0499759,92.5738,-5714.33,0.0,-5051.16,1161.87,-0.250922,13873.5,13873.3,7.84172e-5,0.0194419,0.0173703,0.0368122,0.050.050.055000.01.00.001
6.29e7,0.0499984,91.4379,-5714.31,0.0,-5052.2,1162.39,-0.250956,13895.2,13894.9,-0.000261236,0.0194598,0.0173576,0.0368173,0.050.050.055000.01.00.001
6.3e7,0.0500224,91.1637,-5714.27,0.0,-5051.73,1162.94,-0.25089,13915.3,13915.0,-0.00039175,0.0194699,0.0173926,0.0368625,0.050.050.055000.01.00.001
6.31e7,0.049977,90.8406,-5714.32,0.0,-5052.81,1161.89,-0.251027,13938.9,13938.6,-0.000539444,0.0194618,0.0173555,0.0368172,0.050.050.055000.01.00.001
6.32e7,0.0499984,91.0702,-5714.19,0.0,-5051.94,1162.39,-0.250939,13959.1,13958.9,-0.000383687,0.0194648,0.0173851,0.0368499,0.050.050.055000.01.00.001
6.33e7,0.0500592,91.4461,-5714.12,0.0,-5051.77,1163.8,-0.250837,13978.0,13977.7,-0.000341298,0.0194656,0.0173671,0.0368327,0.050.050.055000.01.00.001
6.34e7,0.0499935,91.2202,-5714.18,0.0,-5052.09,1162.27,-0.250956,13998.6,13998.3,-0.000468159,0.0194942,0.017336,0.0368302,0.050.050.055000.01.00.001
6.35e7,0.0500495,91.5165,-5714.22,0.0,-5051.44,1163.58,-0.25083,14015.3,14015.1,-0.000201768,0.0194622,0.0173936,0.0368558,0.050.050.055000.01.00.001
6.36e7,0.0499914,91.1975,-5712.3,0.0,-5050.21,1162.23,-0.250838,14037.4,14037.1,-0.000318203,0.0194462,0.0173858,0.036832,0.050.050.055000.01.00.001
6.37e7,0.0499924,91.1134,-5712.3,0.0,-5050.64,1162.25,-0.250864,14059.9,14059.7,-0.000322081,0.0194468,0.0173631,0.0368098,0.050.050.055000.01.00.001
6.38e7,0.0500081,91.7883,-5715.59,0.0,-5053.04,1162.61,-0.250995,14084.8,14084.5,-0.00019274,0.0194309,0.0173923,0.0368232,0.050.050.055000.01.00.001
6.39e7,0.0499815,91.8832,-5716.32,0.0,-5053.71,1162.0,-0.251078,14104.8,14104.6,-0.000101517,0.019446,0.0173754,0.0368214,0.050.050.055000.01.00.001
6.4e7,0.0500263,91.9036,-5716.14,0.0,-5053.85,1163.04,-0.25102,14125.9,14125.7,-8.84057e-5,0.0194536,0.0173459,0.0367994,0.050.050.055000.01.00.001
6.41e7,0.0499946,90.8088,-5714.98,0.0,-5053.68,1162.3,-0.251057,14149.0,14148.7,-0.00037891,0.0194542,0.017352,0.0368062,0.050.050.055000.01.00.001
6.42e7,0.050006,91.8399,-5714.27,0.0,-5051.64,1162.56,-0.250908,14167.3,14167.1,4.83607e-5,0.0194403,0.0173852,0.0368255,0.050.050.055000.01.00.001
6.43e7,0.0500246,91.718,-5714.5,0.0,-5051.96,1163.0,-0.250901,14189.3,14189.1,-8.84408e-5,0.0194503,0.0173765,0.0368268,0.050.050.055000.01.00.001
6.44e7,0.0499648,91.4475,-5714.21,0.0,-5053.37,1161.61,-0.251082,14213.0,14212.8,-0.000156911,0.0194256,0.0173091,0.0367347,0.050.050.055000.01.00.001
6.45e7,0.0499685,91.312,-5712.5,0.0,-5051.14,1161.69,-0.250932,14231.7,14231.4,-0.000232204,0.0194391,0.0173383,0.0367774,0.050.050.055000.01.00.001
6.46e7,0.0500154,91.5687,-5712.28,0.0,-5050.45,1162.78,-0.250817,14249.5,14249.2,-2.9245e-5,0.0194318,0.0173594,0.0367912,0.050.050.055000.01.00.001
6.47e7,0.049956,91.6547,-5712.68,0.0,-5051.18,1161.4,-0.250954,14271.5,14271.2,-9.52361e-5,0.019429,0.017335,0.036764,0.050.050.055000.01.00.001
6.48e7,0.049977,92.0595,-5712.39,0.0,-5049.92,1161.89,-0.250841,14289.1,14288.9,5.45938e-5,0.0194369,0.0173634,0.0368003,0.050.050.055000.01.00.001
6.49e7,0.0500397,92.4848,-5712.11,0.0,-5048.49,1163.35,-0.250654,14306.3,14306.1,5.68035e-6,0.0194637,0.0173835,0.0368472,0.050.050.055000.01.00.001
6.5e7,0.0499811,92.0052,-5712.5,0.0,-5050.21,1161.98,-0.250853,14331.1,14330.8,-8.43537e-6,0.0194292,0.0173634,0.0367925,0.050.050.055000.01.00.001
6.51e7,0.0500162,91.4235,-5712.55,0.0,-5050.48,1162.8,-0.250818,14349.4,14349.2,-0.000362313,0.0194366,0.017379,0.0368157,0.050.050.055000.01.00.001
6.52e7,0.0500507,91.4407,-5712.11,0.0,-5049.65,1163.6,-0.250713,14367.5,14367.3,-0.000327864,0.0194769,0.0173635,0.0368404,0.050.050.055000.01.00.001
6.53e7,0.0499602,91.2036,-5712.38,0.0,-5050.64,1161.5,-0.250912,14391.3,14391.1,-0.000383101,0.0194595,0.0173491,0.0368087,0.050.050.055000.01.00.001
6.54e7,0.050046,91.4199,-5711.92,0.0,-5048.93,1163.49,-0.250673,14409.7,14409.4,-0.000220749,0.0194755,0.0173999,0.0368754,0.050.050.055000.01.00.001
6.55e7,0.0500113,91.8037,-5713.89,0.0,-5051.6,1162.69,-0.250898,14433.1,14432.8,-0.0002867,0.0194739,0.0173312,0.036805,0.050.050.055000.01.00.001
